model,model_id,sample_position,video_id,question_index,condition,generation_step,module,layer,head,input_attention,generated_history_attention,video_attention,video_source_share,audio_attention,audio_source_share,transcription_attention,transcription_source_share,question_attention,question_source_share,other_text_attention,other_text_source_share,generated_token_id,generated_token
gemma-12B,google/gemma-3-12b-it,1,91,3,audio_video,6,model.language_model.layers.11.self_attn,11,6,0.8076337575912476,0.19236624240875244,0.7945401072502136,0.9837876386196567,0.0,0.0,0.0,0.0,0.000872907810844481,0.0010808213532925023,0.012220710515975952,0.01513150038753208,94237, सेकेंड
gemma-12B,google/gemma-3-12b-it,1,91,3,audio_video,6,model.language_model.layers.11.self_attn,11,7,6.927861306849081e-08,0.9999999403953552,6.815544395522011e-08,0.9837876501343884,0.0,0.0,0.0,0.0,7.487780534498611e-11,0.0010808213679300968,1.0482892331964422e-09,0.015131498550065856,94237, सेकेंड
gemma-12B,google/gemma-3-12b-it,1,91,3,audio_video,6,model.language_model.layers.11.self_attn,11,8,5.376281086988399e-10,1.0,5.289119142659615e-10,0.9837876883818942,0.0,0.0,0.0,0.0,5.810799974872993e-13,0.0010808214601978699,8.135119314300887e-12,0.015131499232786377,94237, सेकेंड
gemma-12B,google/gemma-3-12b-it,1,91,3,audio_video,6,model.language_model.layers.11.self_attn,11,9,6.08034130857027e-13,1.0,5.981764562845715e-13,0.9837876295553326,0.0,0.0,0.0,0.0,6.571762825392021e-16,0.0010808213703610832,9.200468484944421e-15,0.015131500055722724,94237, सेकेंड
gemma-12B,google/gemma-3-12b-it,1,91,3,audio_video,6,model.language_model.layers.11.self_attn,11,10,2.196084551542299e-06,0.9999977946281433,2.160481017199345e-06,0.9837877215073756,0.0,0.0,0.0,0.0,2.373575336278577e-09,0.0010808214713826148,3.323005515198929e-08,0.015131500801575238,94237, सेकेंड
gemma-12B,google/gemma-3-12b-it,1,91,3,audio_video,6,model.language_model.layers.11.self_attn,11,11,0.9999999403953552,5.960464477539063e-08,0.9837876558303833,0.9837877144687005,0.0,0.0,0.0,0.0,0.0010808215010911226,0.0010808215655131082,0.015131499618291855,0.015131500520199568,94237, सेकेंड
gemma-12B,google/gemma-3-12b-it,1,91,3,audio_video,6,model.language_model.layers.11.self_attn,11,12,0.8754690885543823,0.12453091144561768,0.8612757325172424,0.983787713098384,0.0,0.0,0.0,0.0,0.0009462258312851191,0.0010808215203206933,0.013247160241007805,0.015131499688792174,94237, सेकेंड
gemma-12B,google/gemma-3-12b-it,1,91,3,audio_video,6,model.language_model.layers.11.self_attn,11,13,0.7531672716140747,0.2468327283859253,0.740956723690033,0.9837877342998801,0.0,0.0,0.0,0.0,0.0008140393765643239,0.0010808214950973603,0.011396551504731178,0.015131501240498415,94237, सेकेंड
gemma-12B,google/gemma-3-12b-it,1,91,3,audio_video,6,model.language_model.layers.11.self_attn,11,14,1.9517427951587507e-10,1.0,1.9201006062896653e-10,0.9837877260530572,0.0,0.0,0.0,0.0,2.109485546311629e-13,0.0010808214850564098,2.9532795479958462e-12,0.015131499679780462,94237, सेकेंड
gemma-12B,google/gemma-3-12b-it,1,91,3,audio_video,6,model.language_model.layers.11.self_attn,11,15,2.150943423373519e-09,1.0,2.116071540214648e-09,0.9837876334728607,0.0,0.0,0.0,0.0,2.324785763202497e-12,0.0010808214376723704,3.254699981747322e-11,0.015131499724166067,94237, सेकेंड
gemma-12B,google/gemma-3-12b-it,1,91,3,audio_video,6,model.language_model.layers.17.self_attn,17,0,0.5048209428787231,0.49517905712127686,0.49663662910461426,0.9837876896956015,0.0,0.0,0.0,0.0,0.0005456212675198913,0.001080821378781367,0.007638698443770409,0.015131500686582073,94237, सेकेंड
gemma-12B,google/gemma-3-12b-it,1,91,3,audio_video,6,model.language_model.layers.17.self_attn,17,1,0.9442481994628906,0.055751800537109375,0.9289397597312927,0.9837876950781524,0.0,0.0,0.0,0.0,0.001020563649944961,0.0010808213884077092,0.014287891797721386,0.01513150017744133,94237, सेकेंड
gemma-12B,google/gemma-3-12b-it,1,91,3,audio_video,6,model.language_model.layers.17.self_attn,17,2,4.471286047191825e-06,0.9999955296516418,4.398796136229066e-06,0.983787682067828,0.0,0.0,0.0,0.0,4.8326613821814135e-09,0.0010808213411478225,6.765726823232399e-08,0.015131500762474343,94237, सेकेंड
gemma-12B,google/gemma-3-12b-it,1,91,3,audio_video,6,model.language_model.layers.17.self_attn,17,3,0.9788036942481995,0.021196305751800537,0.9629350304603577,0.9837876952436002,0.0,0.0,0.0,0.0,0.0010579120134934783,0.0010808214350948486,0.014810768887400627,0.015131500804945876,94237, सेकेंड
gemma-12B,google/gemma-3-12b-it,1,91,3,audio_video,6,model.language_model.layers.17.self_attn,17,4,0.9999235272407532,7.647275924682617e-05,0.9837124347686768,0.9837876677261408,0.0,0.0,0.0,0.0,0.0010807387297973037,0.0010808213831907292,0.015130342915654182,0.01513150006321556,94237, सेकेंड
gemma-12B,google/gemma-3-12b-it,1,91,3,audio_video,6,model.language_model.layers.17.self_attn,17,5,0.9999997615814209,2.384185791015625e-07,0.983787477016449,0.9837877115697173,0.0,0.0,0.0,0.0,0.0010808211518451571,0.0010808214095330618,0.015131496824324131,0.015131500431954964,94237, सेकेंड
gemma-12B,google/gemma-3-12b-it,1,91,3,audio_video,6,model.language_model.layers.17.self_attn,17,6,0.24763649702072144,0.7523635029792786,0.24362173676490784,0.9837876875819414,0.0,0.0,0.0,0.0,0.0002676508156582713,0.0010808213606570082,0.003747111652046442,0.01513149998940946,94237, सेकेंड
gemma-12B,google/gemma-3-12b-it,1,91,3,audio_video,6,model.language_model.layers.17.self_attn,17,7,0.11153221130371094,0.8884677886962891,0.1097240149974823,0.9837876763574177,0.0,0.0,0.0,0.0,0.00012054640683345497,0.001080821454397579,0.0016876496374607086,0.015131499839675076,94237, सेकेंड
gemma-12B,google/gemma-3-12b-it,1,91,3,audio_video,6,model.language_model.layers.17.self_attn,17,8,0.998353898525238,0.0016461014747619629,0.9821682572364807,0.9837876715735105,0.0,0.0,0.0,0.0,0.0010790423257276416,0.0010808214675393124,0.015106592327356339,0.015131500312335835,94237, सेकेंड
gemma-12B,google/gemma-3-12b-it,1,91,3,audio_video,6,model.language_model.layers.17.self_attn,17,9,0.00044436182361096144,0.9995556473731995,0.00043715769425034523,0.9837876951217946,0.0,0.0,0.0,0.0,4.802757871402719e-07,0.0010808214423945499,6.723861133650644e-06,0.015131500449366642,94237, सेकेंड
gemma-12B,google/gemma-3-12b-it,1,91,3,audio_video,6,model.language_model.layers.17.self_attn,17,10,0.9999999403953552,5.960464477539063e-08,0.9837876558303833,0.9837877144687005,0.0,0.0,0.0,0.0,0.0010808215010911226,0.0010808215655131082,0.015131499618291855,0.015131500520199568,94237, सेकेंड
gemma-12B,google/gemma-3-12b-it,1,91,3,audio_video,6,model.language_model.layers.17.self_attn,17,11,1.4971340833724867e-09,1.0,1.472862054541224e-09,0.9837876719922195,0.0,0.0,0.0,0.0,1.6181346627203164e-12,0.001080821471297521,2.2653883977041822e-11,0.015131499729143192,94237, सेकेंड
gemma-12B,google/gemma-3-12b-it,1,91,3,audio_video,6,model.language_model.layers.17.self_attn,17,12,0.9999842643737793,1.5735626220703125e-05,0.9837722182273865,0.9837876987428944,0.0,0.0,0.0,0.0,0.001080804388038814,0.001080821395440304,0.015131262131035328,0.015131500234667179,94237, सेकेंड
gemma-12B,google/gemma-3-12b-it,1,91,3,audio_video,6,model.language_model.layers.17.self_attn,17,13,0.0002336420293431729,0.9997663497924805,0.0002298541512573138,0.9837876853898769,0.0,0.0,0.0,0.0,2.5252532509512093e-07,0.0010808214849230412,3.5353543808014365e-06,0.015131500059044237,94237, सेकेंड
gemma-12B,google/gemma-3-12b-it,1,91,3,audio_video,6,model.language_model.layers.17.self_attn,17,14,0.9297431111335754,0.07025688886642456,0.9146698117256165,0.9837876729308797,0.0,0.0,0.0,0.0,0.0010048862313851714,0.0010808213788860224,0.01406840793788433,0.015131500055678426,94237, सेकेंड
gemma-12B,google/gemma-3-12b-it,1,91,3,audio_video,6,model.language_model.layers.17.self_attn,17,15,0.01960834674537182,0.9803916811943054,0.01929044909775257,0.9837876363699922,0.0,0.0,0.0,0.0,2.1193121938267723e-05,0.0010808214590182091,0.0002967036853078753,0.015131499313062005,94237, सेकेंड
gemma-12B,google/gemma-3-12b-it,1,91,3,audio_video,6,model.language_model.layers.23.self_attn,23,0,nan,nan,nan,0.0,0.0,0.0,0.0,0.0,nan,0.0,nan,0.0,94237, सेकेंड
gemma-12B,google/gemma-3-12b-it,1,91,3,audio_video,6,model.language_model.layers.23.self_attn,23,1,nan,nan,nan,0.0,0.0,0.0,0.0,0.0,nan,0.0,nan,0.0,94237, सेकेंड
gemma-12B,google/gemma-3-12b-it,1,91,3,audio_video,6,model.language_model.layers.23.self_attn,23,2,nan,nan,nan,0.0,0.0,0.0,0.0,0.0,nan,0.0,nan,0.0,94237, सेकेंड
gemma-12B,google/gemma-3-12b-it,1,91,3,audio_video,6,model.language_model.layers.23.self_attn,23,3,nan,nan,nan,0.0,0.0,0.0,0.0,0.0,nan,0.0,nan,0.0,94237, सेकेंड
gemma-12B,google/gemma-3-12b-it,1,91,3,audio_video,6,model.language_model.layers.23.self_attn,23,4,nan,nan,nan,0.0,0.0,0.0,0.0,0.0,nan,0.0,nan,0.0,94237, सेकेंड
gemma-12B,google/gemma-3-12b-it,1,91,3,audio_video,6,model.language_model.layers.23.self_attn,23,5,nan,nan,nan,0.0,0.0,0.0,0.0,0.0,nan,0.0,nan,0.0,94237, सेकेंड
gemma-12B,google/gemma-3-12b-it,1,91,3,audio_video,6,model.language_model.layers.23.self_attn,23,6,nan,nan,nan,0.0,0.0,0.0,0.0,0.0,nan,0.0,nan,0.0,94237, सेकेंड
gemma-12B,google/gemma-3-12b-it,1,91,3,audio_video,6,model.language_model.layers.23.self_attn,23,7,nan,nan,nan,0.0,0.0,0.0,0.0,0.0,nan,0.0,nan,0.0,94237, सेकेंड
gemma-12B,google/gemma-3-12b-it,1,91,3,audio_video,6,model.language_model.layers.23.self_attn,23,8,nan,nan,nan,0.0,0.0,0.0,0.0,0.0,nan,0.0,nan,0.0,94237, सेकेंड
gemma-12B,google/gemma-3-12b-it,1,91,3,audio_video,6,model.language_model.layers.23.self_attn,23,9,nan,nan,nan,0.0,0.0,0.0,0.0,0.0,nan,0.0,nan,0.0,94237, सेकेंड
gemma-12B,google/gemma-3-12b-it,1,91,3,audio_video,6,model.language_model.layers.23.self_attn,23,10,nan,nan,nan,0.0,0.0,0.0,0.0,0.0,nan,0.0,nan,0.0,94237, सेकेंड
gemma-12B,google/gemma-3-12b-it,1,91,3,audio_video,6,model.language_model.layers.23.self_attn,23,11,nan,nan,nan,0.0,0.0,0.0,0.0,0.0,nan,0.0,nan,0.0,94237, सेकेंड
gemma-12B,google/gemma-3-12b-it,1,91,3,audio_video,6,model.language_model.layers.23.self_attn,23,12,nan,nan,nan,0.0,0.0,0.0,0.0,0.0,nan,0.0,nan,0.0,94237, सेकेंड
gemma-12B,google/gemma-3-12b-it,1,91,3,audio_video,6,model.language_model.layers.23.self_attn,23,13,nan,nan,nan,0.0,0.0,0.0,0.0,0.0,nan,0.0,nan,0.0,94237, सेकेंड
gemma-12B,google/gemma-3-12b-it,1,91,3,audio_video,6,model.language_model.layers.23.self_attn,23,14,nan,nan,nan,0.0,0.0,0.0,0.0,0.0,nan,0.0,nan,0.0,94237, सेकेंड
gemma-12B,google/gemma-3-12b-it,1,91,3,audio_video,6,model.language_model.layers.23.self_attn,23,15,nan,nan,nan,0.0,0.0,0.0,0.0,0.0,nan,0.0,nan,0.0,94237, सेकेंड
gemma-12B,google/gemma-3-12b-it,1,91,3,audio_video,6,model.language_model.layers.29.self_attn,29,0,nan,nan,nan,0.0,0.0,0.0,0.0,0.0,nan,0.0,nan,0.0,94237, सेकेंड
gemma-12B,google/gemma-3-12b-it,1,91,3,audio_video,6,model.language_model.layers.29.self_attn,29,1,nan,nan,nan,0.0,0.0,0.0,0.0,0.0,nan,0.0,nan,0.0,94237, सेकेंड
gemma-12B,google/gemma-3-12b-it,1,91,3,audio_video,6,model.language_model.layers.29.self_attn,29,2,nan,nan,nan,0.0,0.0,0.0,0.0,0.0,nan,0.0,nan,0.0,94237, सेकेंड
gemma-12B,google/gemma-3-12b-it,1,91,3,audio_video,6,model.language_model.layers.29.self_attn,29,3,nan,nan,nan,0.0,0.0,0.0,0.0,0.0,nan,0.0,nan,0.0,94237, सेकेंड
gemma-12B,google/gemma-3-12b-it,1,91,3,audio_video,6,model.language_model.layers.29.self_attn,29,4,nan,nan,nan,0.0,0.0,0.0,0.0,0.0,nan,0.0,nan,0.0,94237, सेकेंड
gemma-12B,google/gemma-3-12b-it,1,91,3,audio_video,6,model.language_model.layers.29.self_attn,29,5,nan,nan,nan,0.0,0.0,0.0,0.0,0.0,nan,0.0,nan,0.0,94237, सेकेंड
gemma-12B,google/gemma-3-12b-it,1,91,3,audio_video,6,model.language_model.layers.29.self_attn,29,6,nan,nan,nan,0.0,0.0,0.0,0.0,0.0,nan,0.0,nan,0.0,94237, सेकेंड
gemma-12B,google/gemma-3-12b-it,1,91,3,audio_video,6,model.language_model.layers.29.self_attn,29,7,nan,nan,nan,0.0,0.0,0.0,0.0,0.0,nan,0.0,nan,0.0,94237, सेकेंड
gemma-12B,google/gemma-3-12b-it,1,91,3,audio_video,6,model.language_model.layers.29.self_attn,29,8,nan,nan,nan,0.0,0.0,0.0,0.0,0.0,nan,0.0,nan,0.0,94237, सेकेंड
gemma-12B,google/gemma-3-12b-it,1,91,3,audio_video,6,model.language_model.layers.29.self_attn,29,9,nan,nan,nan,0.0,0.0,0.0,0.0,0.0,nan,0.0,nan,0.0,94237, सेकेंड
gemma-12B,google/gemma-3-12b-it,1,91,3,audio_video,6,model.language_model.layers.29.self_attn,29,10,nan,nan,nan,0.0,0.0,0.0,0.0,0.0,nan,0.0,nan,0.0,94237, सेकेंड
gemma-12B,google/gemma-3-12b-it,1,91,3,audio_video,6,model.language_model.layers.29.self_attn,29,11,nan,nan,nan,0.0,0.0,0.0,0.0,0.0,nan,0.0,nan,0.0,94237, सेकेंड
gemma-12B,google/gemma-3-12b-it,1,91,3,audio_video,6,model.language_model.layers.29.self_attn,29,12,nan,nan,nan,0.0,0.0,0.0,0.0,0.0,nan,0.0,nan,0.0,94237, सेकेंड
gemma-12B,google/gemma-3-12b-it,1,91,3,audio_video,6,model.language_model.layers.29.self_attn,29,13,nan,nan,nan,0.0,0.0,0.0,0.0,0.0,nan,0.0,nan,0.0,94237, सेकेंड
gemma-12B,google/gemma-3-12b-it,1,91,3,audio_video,6,model.language_model.layers.29.self_attn,29,14,nan,nan,nan,0.0,0.0,0.0,0.0,0.0,nan,0.0,nan,0.0,94237, सेकेंड
gemma-12B,google/gemma-3-12b-it,1,91,3,audio_video,6,model.language_model.layers.29.self_attn,29,15,nan,nan,nan,0.0,0.0,0.0,0.0,0.0,nan,0.0,nan,0.0,94237, सेकेंड
gemma-12B,google/gemma-3-12b-it,1,91,3,audio_video,6,model.language_model.layers.35.self_attn,35,0,5.994063030811958e-05,0.999940037727356,1.6894798591238214e-06,0.028185887442944754,0.0,0.0,0.0,0.0,4.3443747017590795e-06,0.07247796160012333,5.3906776884105057e-05,0.8993361699235055,94237, सेकेंड
gemma-12B,google/gemma-3-12b-it,1,91,3,audio_video,6,model.language_model.layers.35.self_attn,35,1,6.597167812039118e-10,1.0,5.718262235249183e-13,0.0008667753190716133,0.0,0.0,0.0,0.0,1.3223568290712806e-12,0.0020044310933824095,6.578225741904475e-10,0.997128757267615,94237, सेकेंड
gemma-12B,google/gemma-3-12b-it,1,91,3,audio_video,6,model.language_model.layers.35.self_attn,35,2,0.9964686632156372,0.003531336784362793,0.9723916053771973,0.9758376166484328,0.0,0.0,0.0,0.0,0.0033607170917093754,0.003372626973400479,0.020716391503810883,0.020789807315122588,94237, सेकेंड
gemma-12B,google/gemma-3-12b-it,1,91,3,audio_video,6,model.language_model.layers.35.self_attn,35,3,0.9924882054328918,0.007511794567108154,0.4584044814109802,0.4618739838938829,0.0,0.0,0.0,0.0,0.013542654924094677,0.01364515452169812,0.5205410718917847,0.5244808643995332,94237, सेकेंड
gemma-12B,google/gemma-3-12b-it,1,91,3,audio_video,6,model.language_model.layers.35.self_attn,35,4,0.9996102452278137,0.0003897547721862793,0.9892148971557617,0.989600598711668,0.0,0.0,0.0,0.0,0.0021826736629009247,0.0021835247020737447,0.008212661370635033,0.008215863542658415,94237, सेकेंड
gemma-12B,google/gemma-3-12b-it,1,91,3,audio_video,6,model.language_model.layers.35.self_attn,35,5,0.99959397315979,0.00040602684020996094,0.9899466037750244,0.9903487119332367,0.0,0.0,0.0,0.0,0.002449227496981621,0.00245022235302143,0.007198182865977287,0.007201106708580187,94237, सेकेंड
gemma-12B,google/gemma-3-12b-it,1,91,3,audio_video,6,model.language_model.layers.35.self_attn,35,6,0.9955090880393982,0.004490911960601807,0.8885074257850647,0.8925156349249733,0.0,0.0,0.0,0.0,0.0016564526595175266,0.0016639252011047146,0.1053452119231224,0.10582044221273174,94237, सेकेंड
gemma-12B,google/gemma-3-12b-it,1,91,3,audio_video,6,model.language_model.layers.35.self_attn,35,7,0.9997414350509644,0.00025856494903564453,0.9970959424972534,0.9973538232377294,0.0,0.0,0.0,0.0,0.0006739232921972871,0.0006740975902063439,0.001971546094864607,0.0019720559994235933,94237, सेकेंड
gemma-12B,google/gemma-3-12b-it,1,91,3,audio_video,6,model.language_model.layers.35.self_attn,35,8,0.9983159303665161,0.0016840696334838867,0.9822990894317627,0.9839561400879648,0.0,0.0,0.0,0.0,0.003401454770937562,0.0034071927207339776,0.012615391053259373,0.012636672088992738,94237, सेकेंड
gemma-12B,google/gemma-3-12b-it,1,91,3,audio_video,6,model.language_model.layers.35.self_attn,35,9,0.9982792735099792,0.001720726490020752,0.9529801607131958,0.9546228054625331,0.0,0.0,0.0,0.0,0.008879185654222965,0.008894490639882253,0.03641992062330246,0.03648269736708942,94237, सेकेंड
gemma-12B,google/gemma-3-12b-it,1,91,3,audio_video,6,model.language_model.layers.35.self_attn,35,10,0.9989095330238342,0.0010904669761657715,0.9832489490509033,0.9843223200348041,0.0,0.0,0.0,0.0,0.004463871940970421,0.004468744959773962,0.011196726001799107,0.011208948990510786,94237, सेकेंड
gemma-12B,google/gemma-3-12b-it,1,91,3,audio_video,6,model.language_model.layers.35.self_attn,35,11,0.9964199662208557,0.003580033779144287,0.7408647537231445,0.7435266040814485,0.0,0.0,0.0,0.0,0.01762108877301216,0.017684399520660008,0.23793409764766693,0.23878897022716727,94237, सेकेंड
gemma-12B,google/gemma-3-12b-it,1,91,3,audio_video,6,model.language_model.layers.35.self_attn,35,12,0.9981667995452881,0.001833200454711914,0.9657514095306396,0.9675250769416343,0.0,0.0,0.0,0.0,0.001384484814479947,0.0013870275139492168,0.031030891463160515,0.03108788178217964,94237, सेकेंड
gemma-12B,google/gemma-3-12b-it,1,91,3,audio_video,6,model.language_model.layers.35.self_attn,35,13,0.9995153546333313,0.00048464536666870117,0.9925892949104309,0.9930705819667561,0.0,0.0,0.0,0.0,0.0004658586112782359,0.0004660844969701686,0.006460204720497131,0.0064633371468985935,94237, सेकेंड
gemma-12B,google/gemma-3-12b-it,1,91,3,audio_video,6,model.language_model.layers.35.self_attn,35,14,0.9950626492500305,0.004937350749969482,0.9604274034500122,0.9651928993354111,0.0,0.0,0.0,0.0,0.0018256247276440263,0.0018346832021280094,0.03280960023403168,0.03297239652072155,94237, सेकेंड
gemma-12B,google/gemma-3-12b-it,1,91,3,audio_video,6,model.language_model.layers.35.self_attn,35,15,0.9944632053375244,0.005536794662475586,0.8282322883605957,0.8328435722058622,0.0,0.0,0.0,0.0,0.1193942055106163,0.1200589472489266,0.046836744993925095,0.04709751425949292,94237, सेकेंड
gemma-12B,google/gemma-3-12b-it,1,91,3,audio_video,6,model.language_model.layers.41.self_attn,41,0,0.9302270412445068,0.06977295875549316,0.8425935506820679,0.9057934389380916,0.0,0.0,0.0,0.0,0.01123356819152832,0.012076157425502767,0.07639990746974945,0.08213038761756229,94237, सेकेंड
gemma-12B,google/gemma-3-12b-it,1,91,3,audio_video,6,model.language_model.layers.41.self_attn,41,1,0.9907850027084351,0.009214997291564941,0.8660580515861511,0.8741130005184503,0.0,0.0,0.0,0.0,0.016159329563379288,0.01630962269231542,0.10856758058071136,0.10957733542991493,94237, सेकेंड
gemma-12B,google/gemma-3-12b-it,1,91,3,audio_video,6,model.language_model.layers.41.self_attn,41,2,0.9994528889656067,0.0005471110343933105,0.9764696955680847,0.9770042253604283,0.0,0.0,0.0,0.0,0.0013233318459242582,0.001324056251709726,0.021659858524799347,0.02167171535940671,94237, सेकेंड
