id,video_id,video_name,pool_id,pool_item,question_category,question,annotator,human_answer,caption,foil
video026_spaziale_01,video026,video026.mp4,video026_spaziale,1,spaziale,Dove deve rilasciare liberi i pesi l'uomo sull'attrezzo?,Memmo,A fine corsa dell'ultima ripetizione,L'uomo deve rilasciare liberi i pesi a fine corsa dell'ultima ripetizione.,L'uomo deve rilasciare liberi i pesi all'inizio dell'ultima ripetizione.
video026_spaziale_02,video026,video026.mp4,video026_spaziale,2,spaziale,Dove deve rilasciare liberi i pesi l'uomo sull'attrezzo?,barbara,quando sono giu,L'uomo deve rilasciare liberi i pesi quando sono giù.,L'uomo deve rilasciare liberi i pesi quando sono su.
video026_spaziale_03,video026,video026.mp4,video026_spaziale,3,spaziale,Dove deve rilasciare liberi i pesi l'uomo sull'attrezzo?,eli,"verso il basso, seguendo la discesa del macchinario","L'uomo sull'attrezzo deve rilasciare i pesi verso il basso, seguendo la discesa del macchinario.","L'uomo sull'attrezzo deve rilasciare i pesi verso l'alto, seguendo la salita del macchinario."
video026_spaziale_04,video026,video026.mp4,video026_spaziale,4,spaziale,Dove deve rilasciare liberi i pesi l'uomo sull'attrezzo?,michela,verso il basso seguendo il movimento del macchinrio,L'uomo deve rilasciare liberi i pesi verso il basso seguendo il movimento del macchinario.,L'uomo deve rilasciare liberi i pesi verso l'alto seguendo il movimento del macchinario.
video026_temporale_01,video026,video026.mp4,video026_temporale,1,temporale,Dopo quale ripetizione il pelato dà assistenza?,Memmo,dopo la 4^ ripetizione,L'assistenza viene data dal pelato dopo la 4^ ripetizione.,L'assistenza viene data dal pelato prima della 4^ ripetizione.
video026_temporale_02,video026,video026.mp4,video026_temporale,2,temporale,Dopo quale ripetizione il pelato dà assistenza?,barbara,quinta,L'assistenza viene data dopo la quinta ripetizione.,L'assistenza viene data prima della quinta ripetizione.
video026_temporale_03,video026,video026.mp4,video026_temporale,3,temporale,Dopo quale ripetizione il pelato dà assistenza?,eli,"alla quinta ripetizione, quindi immediatamente dopo la quarta","Il pelato fornisce assistenza immediatamente dopo la quarta ripetizione, alla quinta.","Il pelato fornisce assistenza immediatamente prima della quarta ripetizione, alla terza."
video026_temporale_04,video026,video026.mp4,video026_temporale,4,temporale,Dopo quale ripetizione il pelato dà assistenza?,michela,dopo la quarta ripetizione,Il pelato dà assistenza dopo la quarta ripetizione.,Il pelato dà assistenza prima della quarta ripetizione.
video027_causale_01,video027,video027.mp4,video027_causale,1,causale,Perché la ragazza trova la situazione divertente?,Memmo,perchè al posto di una camera da letto c'è la cucina,La ragazza trova la situazione divertente perché al posto di una camera da letto c'è la cucina.,La ragazza trova la situazione divertente perché al posto di una cucina c'è la camera da letto.
video027_causale_02,video027,video027.mp4,video027_causale,2,causale,Perché la ragazza trova la situazione divertente?,barbara,perchè l'uomo dice di dormire in cucina,La ragazza trova la situazione divertente perché l'uomo dice di dormire in cucina.,La ragazza trova la situazione divertente perché l'uomo dice di dormire in giardino.
video027_causale_03,video027,video027.mp4,video027_causale,3,causale,Perché la ragazza trova la situazione divertente?,eli,perché lo zio dice di dormire in cucina e questa affermazione fa ridere la ragazza,La ragazza trova la situazione divertente perché lo zio dice di dormire in cucina.,La ragazza trova la situazione divertente perché lo zio racconta una barzelletta.
video027_causale_04,video027,video027.mp4,video027_causale,4,causale,Perché la ragazza trova la situazione divertente?,michela,perché lo zio dice che dorme in cucina e la situazione fa ridere la ragazza,La ragazza trova la situazione divertente perché lo zio dice che dorme in cucina.,La ragazza trova la situazione divertente perché lo zio dice che cucina mentre dorme.
video027_spaziale_01,video027,video027.mp4,video027_spaziale,1,spaziale,Dove indica di dormire l'uomo?,Memmo,in cucina,L'uomo indica di dormire in cucina.,L'uomo indica di dormire in giardino.
video027_spaziale_02,video027,video027.mp4,video027_spaziale,2,spaziale,Dove indica di dormire l'uomo?,barbara,in cucina,L'uomo indica di dormire in cucina.,L'uomo indica di dormire in salotto.
video027_spaziale_03,video027,video027.mp4,video027_spaziale,3,spaziale,Dove indica di dormire l'uomo?,eli,"in cucina, vicino alla porta alle spalle della ragazza con il maglione blu","L'uomo indica di dormire in cucina, vicino alla porta alle spalle della ragazza con il maglione blu.","L'uomo indica di dormire in soggiorno, vicino alla finestra alle spalle della ragazza con il maglione blu."
video027_spaziale_04,video027,video027.mp4,video027_spaziale,4,spaziale,Dove indica di dormire l'uomo?,michela,nella porta dietro la ragazza con il maglione blu,L'uomo indica di dormire nella porta dietro la ragazza con il maglione blu.,L'uomo indica di dormire nella porta davanti alla ragazza con il maglione blu.
video027_temporale_01,video027,video027.mp4,video027_temporale,1,temporale,La ragazza ride prima o dopo aver aperto la porta?,Memmo,dopo!,La ragazza ride dopo aver aperto la porta.,La ragazza ride prima di aprire la porta.
video027_temporale_02,video027,video027.mp4,video027_temporale,2,temporale,La ragazza ride prima o dopo aver aperto la porta?,barbara,dopo,La ragazza ride dopo aver aperto la porta.,La ragazza ride prima di aprire la porta.
video027_temporale_03,video027,video027.mp4,video027_temporale,3,temporale,La ragazza ride prima o dopo aver aperto la porta?,eli,"dopo che la ragazza apre la porta, quando comincia a ridere",La ragazza comincia a ridere dopo aver aperto la porta.,La ragazza comincia a ridere prima di aprire la porta.
video027_temporale_04,video027,video027.mp4,video027_temporale,4,temporale,La ragazza ride prima o dopo aver aperto la porta?,michela,la ragazza inizia a ridere dopo aver aperto la porta,La ragazza inizia a ridere dopo aver aperto la porta.,La ragazza inizia a ridere prima di aprire la porta.
video028_causale_01,video028,video028.mp4,video028_causale,1,causale,Perché l'uomo con gli occhiali chiede le banane all'uomo con il grembiule giallo?,Memmo,perchè è l'addetto del negozio che si occupa di servire i clienti,L'uomo con gli occhiali chiede le banane perché l'uomo con il grembiule giallo è l'addetto del negozio che si occupa di servire i clienti.,L'uomo con gli occhiali chiede le banane perché l'uomo con il grembiule giallo è un cliente abituale del negozio.
video028_causale_02,video028,video028.mp4,video028_causale,2,causale,Perché l'uomo con gli occhiali chiede le banane all'uomo con il grembiule giallo?,barbara,perchè è il commesso,L'uomo con gli occhiali chiede le banane all'uomo con il grembiule giallo perché è il commesso.,L'uomo con gli occhiali chiede le banane all'uomo con il grembiule giallo perché è un cliente.
video028_causale_03,video028,video028.mp4,video028_causale,3,causale,Perché l'uomo con gli occhiali chiede le banane all'uomo con il grembiule giallo?,eli,"perché il negoziante, in qualità di commesso, imbusta i prodotti che i due hanno deciso di acquistare, comprese le banane","L'uomo con gli occhiali chiede le banane all'uomo con il grembiule giallo perché il negoziante, in qualità di commesso, imbusta i prodotti che hanno deciso di acquistare, comprese le banane.",L'uomo con gli occhiali chiede le banane all'uomo con il grembiule giallo perché è appena arrivato un nuovo carico di frutta fresca.
video028_causale_04,video028,video028.mp4,video028_causale,4,causale,Perché l'uomo con gli occhiali chiede le banane all'uomo con il grembiule giallo?,michela,perché è il commerciante del negozio che si occupa di imbustarei prodotti e loro vogliono comprare le banane,L'uomo con gli occhiali chiede le banane all'uomo con il grembiule giallo perché è il commerciante del negozio che si occupa di imbustare i prodotti e loro vogliono comprare le banane.,L'uomo con gli occhiali chiede le banane all'uomo con il grembiule giallo perché è un amico di vecchia data e vogliono fare una macedonia insieme.
video028_spaziale_01,video028,video028.mp4,video028_spaziale,1,spaziale,Dove vengono messe le banane?,Memmo,In una busta alimentare,Le banane vengono messe in una busta alimentare.,Le banane vengono messe in una scatola di cartone.
video028_spaziale_02,video028,video028.mp4,video028_spaziale,2,spaziale,Dove vengono messe le banane?,barbara,in un sacchetto di carta,Le banane vengono messe in un sacchetto di carta.,Le banane vengono messe in una ciotola di vetro.
video028_spaziale_03,video028,video028.mp4,video028_spaziale,3,spaziale,Dove vengono messe le banane?,eli,all'interno di un sacchetto di carta,Le banane vengono messe all'interno di un sacchetto di carta.,Le banane vengono messe all'interno di una scatola di plastica.
video028_spaziale_04,video028,video028.mp4,video028_spaziale,4,spaziale,Dove vengono messe le banane?,michela,in un sacchetto di carta,Le banane vengono messe in un sacchetto di carta.,Le banane vengono messe in un cestino di plastica.
video028_temporale_01,video028,video028.mp4,video028_temporale,1,temporale,I due uomini con gli occhiali si accordano su cosa prendere prima o dopo aver salutato l'uomo con il grembiule giallo?,Memmo,prima,I due uomini con gli occhiali si accordano su cosa prendere prima di salutare l'uomo con il grembiule giallo.,"Dopo aver salutato l'uomo con il grembiule giallo, i due uomini con gli occhiali si accordano su cosa prendere."
video028_temporale_02,video028,video028.mp4,video028_temporale,2,temporale,I due uomini con gli occhiali si accordano su cosa prendere prima o dopo aver salutato l'uomo con il grembiule giallo?,barbara,prima,I due uomini con gli occhiali si accordano su cosa prendere prima di salutare l'uomo con il grembiule giallo.,I due uomini con gli occhiali si accordano su cosa prendere dopo aver salutato l'uomo con il grembiule giallo.
video028_temporale_03,video028,video028.mp4,video028_temporale,3,temporale,I due uomini con gli occhiali si accordano su cosa prendere prima o dopo aver salutato l'uomo con il grembiule giallo?,eli,"prima di salutare il fruttivendolo, quando i due uomini decidono di acquistare le banane",I due uomini con gli occhiali decidono di acquistare le banane prima di salutare il fruttivendolo.,I due uomini con gli occhiali decidono di acquistare le banane dopo aver salutato il fruttivendolo.
video028_temporale_04,video028,video028.mp4,video028_temporale,4,temporale,I due uomini con gli occhiali si accordano su cosa prendere prima o dopo aver salutato l'uomo con il grembiule giallo?,michela,i due uomini decidono di comprare le banane prima di salutare il fruttivendolo,I due uomini decidono di comprare le banane prima di salutare l'uomo con il grembiule giallo.,I due uomini decidono di comprare le banane dopo aver salutato l'uomo con il grembiule giallo.
video029_causale_01,video029,video029.mp4,video029_causale,1,causale,Perché il signore con la camicia bianca urla al tabaccaio?,Memmo,perchè gli è stato detto che era sordo,Il signore con la camicia bianca urla al tabaccaio perché gli è stato detto che era sordo.,Il signore con la camicia bianca urla al tabaccaio perché si è arrabbiato per il prezzo delle sigarette.
video029_causale_02,video029,video029.mp4,video029_causale,2,causale,Perché il signore con la camicia bianca urla al tabaccaio?,barbara,perchè il signore gli dice che il tabaccaio è sordo,Il signore urla al tabaccaio perché gli dice che è sordo.,Il signore urla al tabaccaio perché gli ha dato il resto sbagliato.
video029_causale_03,video029,video029.mp4,video029_causale,3,causale,Perché il signore con la camicia bianca urla al tabaccaio?,eli,perché gli era stato detto che il tabaccaio fosse sordo o comunque sentisse poco,Il signore con la camicia bianca urla al tabaccaio perché gli era stato detto che fosse sordo o sentisse poco.,Il signore con la camicia bianca urla al tabaccaio perché era arrabbiato.
video029_causale_04,video029,video029.mp4,video029_causale,4,causale,Perché il signore con la camicia bianca urla al tabaccaio?,michela,perché gli era stato detto che ci sentisse poco,Urla al tabaccaio perché gli era stato detto che ci sentisse poco.,Urla al tabaccaio perché aveva perso il portafoglio.
video029_spaziale_01,video029,video029.mp4,video029_spaziale,1,spaziale,Dove si trova il tabaccaio?,Memmo,dietro il muretto dove è appoggiato l'uomo che da indicazioni,Il tabaccaio si trova dietro il muretto dove è appoggiato l'uomo che dà indicazioni.,Il tabaccaio si trova di fronte al muretto dove è appoggiato l'uomo che dà indicazioni.
video029_spaziale_02,video029,video029.mp4,video029_spaziale,2,spaziale,Dove si trova il tabaccaio?,barbara,dietro,"Nel video, il tabaccaio si trova dietro.","Nel video, il tabaccaio si trova davanti."
video029_spaziale_03,video029,video029.mp4,video029_spaziale,3,spaziale,Dove si trova il tabaccaio?,eli,"dietro l'angolo, nella zona in cui si trova l'anziano con il maglione a righe","Il tabaccaio si trova dietro l'angolo, nella zona in cui si trova l'anziano con il maglione a righe.","Il tabaccaio si trova di fronte alla piazza, nella zona in cui si trova l'anziano con il maglione a righe."
